incident_id,latitude,longitude
488887,33.4485866,-112.0773456
487577,38.81830435,-121.188381307109
488611,32.47120985,-95.4514255985406
702891,42.0447388,-87.6930459
489143,40.423071,-80.0116389
491356,34.8703256,-86.5713611509602
489660,30.3007264,-99.2508413
489780,40.4416941,-79.9900861
489792,47.498974,-122.203523403472
492797,29.2873716666667,-94.8088068095238
655052,41.5051613,-81.6934446
490253,33.4709714,-81.9748429
493421,47.305486,-115.9583164
490594,41.6833813,-86.2500066
491151,41.5026338,-81.662005356762
492767,41.083064,-81.518485
492354,41.6397857,-87.4548466
493306,38.2542376,-85.759407
494222,39.924026,-82.892203
494731,38.8035961,-76.9896573
494232,41.8228378,-87.848085
729545,32.5631924,-97.1416768
493682,41.3472688,-77.0220348
494673,42.449033,-82.996626
495785,36.2793292,-86.7758521
495774,42.472389,-70.953629
495654,32.8374422358487,-97.0019560151952
496123,37.7756905,-81.1916004
496797,42.8142432,-73.9395687
496859,40.844683,-96.695156
497385,37.5385087,-77.43428
812027,34.1773143,-98.4636659
500757,37.002521,-85.897725
500423,35.4729886,-97.5170536
499603,29.0865634,-82.0535429
500236,41.4587638,-81.738157
504660,41.5200518,-81.556235
500234,26.3290343,-98.180473
500279,31.75689265,-106.49013055896
499791,38.4192496,-82.445154
499753,42.3093900930232,-71.0898377284074
501272,38.2882757575758,-104.574806181818
501082,28.5432598,-81.547143
506750,47.1714085,-122.5164
626078,42.9632405,-85.6678639
503384,32.429927,-86.4154
501030,40.6478171,-83.6089968
502899,39.8882726344844,-84.2215010091954
503085,42.5314903,-83.0292277
503219,71.3864521,-156.4821312
503670,35.1490215,-90.0516285
504605,41.0799898,-85.1386015
504525,40.4167022,-86.8752869
504638,36.1622296,-86.7743531
505254,41.8755616,-87.6244212
505008,42.3089090551273,-85.1690328622658
556926,40.026838,-82.99152
506702,41.3136644,-81.7245739
507865,42.9632405,-85.6678639
507445,36.1662859,-115.149225
509576,36.6915262,-79.8725386
510935,29.4246002,-98.4951405
509556,32.70720335,-97.14846775
828102,30.4459596,-91.18738
510180,32.5221828,-93.7651944
516467,30.4769135383394,-91.1665727372757
510633,41.4792508,-81.637613
514559,47.2495798,-122.4398746
512733,40.3763701,-104.6921874
512117,29.4246002,-98.4951405
512501,40.4416941,-79.9900861
513188,40.7670126,-111.8904308
513753,47.26334,-101.777946
513081,41.5331066,-81.5790137
513789,40.2331483,-76.1371684
513804,37.9737114,-82.0173502
513595,38.2736496938776,-104.60874077551
513281,29.4246002,-98.4951405
868384,31.9973662,-102.0779482
514085,29.973279,-90.039805
515511,30.4470317425015,-88.6458091277041
514798,39.9524152,-75.1635755
515277,41.2800893737374,-95.9378899494949
515090,42.552126,-71.572146
516064,33.3527632,-111.7890373
676231,41.7195109,-84.2173964
517391,47.2495798,-122.4398746
516751,36.939095,-76.22779
788109,40.7374853,-115.5972207
517258,38.9652950608752,-92.3245737347693
517193,39.3331197,-82.9824019
518082,32.79022215,-97.3628707612048
517730,29.9659967,-95.5384111
518947,32.4349418332156,-87.0239937613743
519619,45.4818085918367,-108.971696755102
518195,44.7811377,-93.4070521
518630,30.4754702,-90.1009108
519958,41.7020205880075,-73.9151120812408
519254,30.1818450416387,-81.5434880416203
520302,36.0956918,-79.4377991
520883,39.2115574,-84.4742372
783564,40.511596,-86.127012
521851,35.2454313,-78.3543933
520408,33.78538945,-118.158049315311
520347,29.4246002,-98.4951405
520437,41.5088179530201,-81.6777314630873
535363,45.6306954,-122.6744557
521344,36.1771292,-95.9532709
521976,39.597497,-75.073028
522851,40.85048545,-73.8404035580209
523175,47.2495798,-122.4398746
521790,47.5032596,-122.3236374
521511,39.7683331,-86.1583502
522707,41.5833658,-87.500043
522068,38.0893386,-86.632911
522548,29.4246002,-98.4951405
522715,35.4093772,-80.5797416
523042,26.640628,-81.8723084
527133,29.4246002,-98.4951405
664469,41.0799898,-85.1386015
785793,31.446584,-100.4775207
523932,39.7090671,-104.8213128
522815,32.753177,-97.3327459
707861,38.5815719,-121.4943996
524630,46.8768694,-96.9068785
524478,40.6916081,-75.2099866
525547,44.9772995,-93.2654692
524995,36.8462923,-76.2929252
524927,41.4914236,-87.6744891
525713,29.7316093469388,-95.2953401632653
525326,40.4140834302326,-86.2738696627907
526248,40.3014581,-79.5389289
526495,41.8807963893256,-87.730467094057
527317,42.3315509,-83.0466403
892958,42.7070354,-71.1631137
527834,36.7295295,-119.708861260756
527731,41.43409,-81.382339
528076,34.0609703,-117.180997895494
528882,37.5424032340158,-77.4028851455678
528331,27.8002542,-97.3955744
529006,47.1063412512734,-122.434923782135
531522,29.6126032,-82.3577882
530076,42.3315509,-83.0466403
530380,41.083064,-81.518485
531390,41.9908485,-88.1850028
531819,61.1758781,-149.1107333
533578,38.9582307,-122.6263728
532434,28.0836269,-80.6081089
531201,47.6038321,-122.3300624
531924,32.5221828,-93.7651944
532414,41.09996785,-80.6514082885183
532070,37.569810829573,-77.4663773380381
532974,30.3321838,-81.655651
746087,29.9499323,-90.0701156
533627,45.993246,-123.920213
731628,44.081176,-103.228006
532731,29.865406,-97.668616
533821,32.3468420909091,-95.3351656767677
535204,41.804004,-89.679252
533300,35.9603948,-83.9210261
534721,36.725558,-108.1860719
534706,32.4709519,-100.4059384
534637,47.313494,-122.3393103
566670,29.4246002,-98.4951405
534110,40.1053196,-85.6802541
534861,41.8755616,-87.6244212
534154,30.3582305,-90.0657477
536607,34.1742611,-97.1436254
789827,42.081116,-71.032895
535147,39.9547861,-82.8121191
535106,42.1328341939558,-72.6267132850357
535873,43.8847247,-65.3566803
536290,33.5637483,-81.8078887
536501,30.3674198,-89.0928155
536941,47.2495798,-122.4398746
535762,43.0349931,-87.922497
535679,39.1523198,-80.0403578
536135,41.6140538208684,-83.6829027400546
536570,37.7792808,-122.4192363
536366,39.7681691,-76.6681529
927589,30.5774119,-90.4831456
537684,32.3512601,-95.3010624
547833,41.4296258,-97.3684294
539436,40.0639616,-80.7209149
718041,40.770406,-99.740813
537760,39.9524152,-75.1635755
537426,42.161182,-88.132977
539890,43.9705262,-89.816793
538826,37.3228142,-79.9321679
538629,44.0821511,-103.2433825
538572,41.1713219,-73.2011463
538020,43.5944677,-83.8888648
537526,41.6833813,-86.2500066
744372,38.5250491,-89.1334037
538998,36.1662859,-115.149225
539075,34.2405187,-116.9116635
540012,43.2128473,-75.4557304
540637,31.098207,-97.3427847
540963,40.1936683,-85.3865114
540365,37.3865350204082,-79.1453696326531
541117,41.1950369,-87.1986403
542683,30.01410045,-89.9908737759214
543978,34.6295165,-98.6286741
541743,40.192851,-85.338168
541781,41.6021292,-87.3371372
541795,37.9747645,-87.5558483
541800,39.2115574,-84.4742372
544637,37.3361905,-121.8905833
542167,41.5051613,-81.6934446
542566,29.4246002,-98.4951405
543328,41.6819935,-85.9766671
542202,28.5525201,-81.4323945
542119,40.677775,-73.8099
544027,41.6833813,-86.2500066
543501,33.7969499765216,-84.5636895869279
544072,39.3378535,-84.5661445
626972,33.5605880038386,-86.7484401981854
544155,42.1176707811235,-80.1268329496545
819168,30.0996471,-91.9901206
543857,37.5455191,-77.4234124
805442,42.243097,-84.7530304
544664,29.8119769,-95.3741247
547808,40.4167022,-86.8752869
544870,41.088962,-85.155823
793545,35.7803977,-78.6390989
727156,41.7393309,-72.6778486
629318,41.4528095,-90.4799354
547744,43.01178355,-83.5611318
547734,42.7022527,-83.402718
546409,30.3321838,-81.655651
547314,29.7957633,-90.822871
547109,40.5098259,-74.7840518
629334,30.209514,-97.669735
547120,40.2170575,-74.7429463
547158,41.8755616,-87.6244212
547982,38.951883,-92.3337366
549013,42.6766376,-73.2101579
549427,40.432528,-79.956969
549434,40.3798248,-80.3916861
550397,41.5910641,-93.6037149
550905,42.132016,-72.084458
